,multi,text,has_url,comments,pics,source,likes,time,reposts,user.verified,user.description,user.gender,user.messages,user.followers,user.location,user.time,user.friends,user.verified_type,multi_type,user,rumor
2402,,国内人民币PE投资行业前所未有的火爆；Pre-IPO股权价格泡沫严重；LP心怀暴富心态；拟上市企业期望以投资权交换各种非分之想；初创基金的GP在LP压力下投资策略激进；窃以为这两年反而是VC的好时机，因为PE接盘踊跃。哈哈！@倪正东 @刘纲 @沈南鹏 @蔡文胜 @冉立之,False,69,0,Weico.iPhone,0,1294653030,212,False,False,m,588.0,498.0,北京 朝阳区,1276340735.0,126.0,-1.0,,,0
2403,,#天台爱情#夜半听着纯音乐，看到了这个图片让我不禁的心疼了起来，杰伦你又不舒服了吗？为了这部影片你的付出，超出了常人的想象。做为一名普通的杰迷，我一定会带着朋友会去影院支持你的作品。用心去爱这个男人，是我一生的功课。Jay is a part of my life，这句话，早已深深的刻在了我的心里！,False,119,1,微博 weibo.com,55,1372952620,299,True,True,m,1230.0,75900.0,北京 朝阳区,1313230352.0,367.0,0.0,topic,,0
2404,,【山寨红会】囯际红十字会是世界性卫生救护和社会福利团体，是一个独立、中立的组织，其使命是为战争和其他暴力局势的受害者提供人道保护和援助。中国红十字会是唯一不肯加入国际红十字会的会员国。加入国际红十字会就意味着在人事安排、行动、管理等方面符合国际规则，且账目必须向国际红十字会公开。,False,182,1,iPhone客户端,14,1366503191,573,True,True,m,3398.0,18598.0,其他,1263196757.0,751.0,0.0,,,1
2405,,有一件事我一直覺得深深迷惑，那就是，A片裡兩個男優把老二一起放進同一個女優的嘴裡，兩個龜頭同時拼命攪和在一起，碰來碰去，為什麼他們不會瞬間軟掉呢？,False,1308,0,微博 weibo.com,145,1355326787,832,True,True,m,2306.0,1654254.0,台湾 新北市,1280510175.0,74.0,0.0,,,0
2406,,组图：中国男篮三亚体能训练，大师兄孙悦归队 (via@Osports全体育图片社) 有活宝的地方就有欢乐~~皮孩子你拽谁衣服呢?[哈哈],False,102,1,微博 weibo.com,0,1335243993,186,False,True,m,2119.0,38230.0,北京,1281190709.0,48.0,-1.0,,,0
2407,,【指环闹钟：不要吵醒别人的美梦】此起彼伏的闹铃声一度是宿舍生活的噩梦。来自深圳本土的设计师Fandi Meng设计了一款指环闹钟，它并不会响，而是震动，可以只提醒戴着闹钟的人，而不影响旁边的人。指环闹钟甚至可以作为一种辅助工具，对于那些听力有障碍的人会有很大的帮助。http://t.cn/zlWkowy,True,25,1,孔明社交管理,2,1350057542,156,True,True,m,23115.0,234247.0,北京,1270028358.0,453.0,2.0,,,0
2408,,在你并不了解一个人便开始迷恋他的时候，大多是因为长相。于是，你会在自己迷恋的那副皮囊下想象出各种自以为是的形象。接着，又会沿着自己的想象一一对证，与想象不符便会失望。回头想想，尚能保持距离的才会如痴如醉，但凡得不到的才显弥足珍贵。姑奶。[月亮],False,235,0,iPhone客户端,392,1374335426,263,True,True,m,847.0,311039.0,江苏 无锡,1285497837.0,208.0,0.0,,,0
2409,,这次我们SO&CF团队作为UP TEMPO全国校园街舞大赛的媒体合作方去南京进行赛事拍摄，在整个采访过程中，这对爷孙感动了我。坐在我隔壁的爷爷说，他是特地来看孙子跳舞的，以前家里一直反对他，但是这次他因为看到孙子跳舞而红了眼眶。男孩是扬州人，跳舞半年，因为家境原因日夜打工赚了2000块来参赛。,False,40,1,微博 weibo.com,0,1333468501,195,False,True,f,1470.0,1813.0,上海 长宁区,1281025576.0,39.0,-1.0,,,0
2410,,我的第一个哭点，终于有个清晰版的了，在麦突然没有声音的时候，现场玉米很默契的大声接唱，衔接的是那么好！葱拿下监音。。走天涯，不是一个人！！【视频：20121215李宇春疯狂世界巡演广州站《刀锋偏冷》_by火山】 http://t.cn/zj9btFV  （分享自 @优酷网）,True,47,0,优酷土豆,2,1355755643,391,False,True,f,8688.0,821.0,福建 福州,1282318880.0,153.0,220.0,,,0
2411,,【不过是蹭一下网……[汗] 】7日，四川丹桂派出所接到报警：一女子在四楼窗台坐两个多小时。报案人称，女子性格内向，近日出现感情纠葛。警方派出3辆警车和1辆消防车赶往现场。一小时后，女子被“救”下。女子一脸无辜：不过是蹭一下网（wifi），怎么就来这么多警察？ (华西都市报)PS:绝对的女屌丝啊!,False,285,1,微博 weibo.com,5,1349855432,892,True,True,m,73620.0,26120132.0,海外 美国,1278927497.0,1200.0,0.0,,,0
2412,,“当你40岁时，没有4千万身价不要来见我。”北师大教授、房地产研究中心主任董藩说，这是他对研究生的要求。董藩认为，4千万并不是很大的数字，房地产产业遍地是亿万富翁。有反对者说，不该拿财富作为衡量成功的唯一标准，但董藩坚持说：“对高学历者来说，贫穷意味着耻辱和失败。”您赞同，还是反对？,False,358,1,FaWave,0,1302060419,527,True,False,m,22155.0,898564.0,北京 东城区,1256873291.0,907.0,3.0,,,0
2413,,【2个简单方法：检测是否地沟油】方法1：在炒菜时放一颗剥皮的蒜头（蒜子），蒜头对于黄曲霉素最敏感。如果蒜头变红色，就是用地沟油，含有大量黄曲霉素。食油良好的话，蒜头是白色的。 方法2：把你家里的油放到冰箱里2个小时，如果出现白色的泡沫一样，那就是地沟油。赶快把这2个方法告诉更多的人吧。,False,29,1,皮皮时光机,0,1352164393,706,False,True,m,1808.0,22439.0,广东 广州,1257132480.0,74.0,-1.0,,,1
2414,,【宁波居民楼倒塌事故或因天气干湿交替所致】宁波市住建委总工程师夏海明说，初步原因是由于天气干湿交替导致，但具体原因还需经过上海、杭州等地专家调查过后才能确定。目前，倒塌楼房附近的几幢楼的住户被紧急疏散安置到指定场所。当地政府表示，将对附近房屋进行全面排查，尽早给出结论。（中广网）,False,306,1,微博 weibo.com,1,1355755804,370,True,True,m,74401.0,45382220.0,北京,1331104273.0,1701.0,3.0,,,0
2415,,【转】知识改变不了你一生，只给你改变的机会。工作改变不了你的一生，只能养活你。婚姻也许能改变你的一生，但不是每个人都愿意。梦想也许能改变你的一生，但成功要付出太大代价。想改变人生，就要抛弃旧生活。没放弃，就没获得。所以要想好，你要的，究竟是全新的人生，还是安逸的生活。,False,77,1,微博 weibo.com,16,1357141935,867,True,True,m,61459.0,14837484.0,广东 广州,1274000946.0,1628.0,0.0,,,0
2416,,人在爱的时候，依然是孤独的，不同的是，没有惧怕。,False,388,1,微博 weibo.com,528,1342540136,716,True,True,f,1620.0,1555530.0,其他,1269485309.0,180.0,0.0,,,0
2417,,#第十三届北京领养日#【邀请函】12月30日(周日)下午1-5点，我们将在朝阳门外的@悠唐广场 举办第十三届北京领养日活动，本次为@ARB动物之友 专场。邀请每一位屏幕前的你参加。如果明天的末日没有如约而至，那就和这些曾经流浪的猫猫狗狗有个全新的约定吧！你我约定，不离不弃，相伴终生！,False,151,1,微博 weibo.com,4,1356019074,623,True,True,f,7547.0,107020.0,北京 东城区,1319795820.0,1232.0,7.0,,,0
2418,,【这就是神秘手机?6.1寸华为概念机惊现】近日网上流传华为将推出6.1英寸1080p屏幕“神秘手机”的消息，为什么是6.1英寸呢？或许要从概念机说起，我们在某华为博客上看到了相关消息，据称这款Hinge手机是专为男孩们设计的。至于是否就是华为的神秘手机，现在还不确定,False,46,1,皮皮时光机,3,1350835143,86,True,True,f,23317.0,1014038.0,北京,1273048697.0,227.0,2.0,,,0
2419,,曼联vs斯旺西首发：德赫亚/琼斯、斯马林、费迪南德、埃弗拉/瓦伦西亚、卡里克、斯科尔斯、扬/鲁尼、小豌豆 替补：阿莫斯、拉斐尔、克莱维利、朴智星、纳尼、吉格斯、贝巴,False,411,1,微博 weibo.com,0,1336314346,559,True,True,m,35760.0,1235719.0,北京 海淀区,1298615842.0,104.0,3.0,,,0
2420,,一花盛开一世界，一生相思为一人。,False,29,1,皮皮时光机,124,1383235161,732,True,True,m,44863.0,1707054.0,天津 和平区,1344798506.0,223.0,0.0,,,0
2421,,【男子和女友ML时JJ自燃 烧焦了】2人均是河南商丘当地一所学校的学生，女孩今年18。女孩透露爱爱前男友喜欢喝白酒，这次也是，正要到高潮的时候她突然觉得下体越来越热，而男友面部表情复杂说不出话，才发现有点不对。医生证实，男子JJ基本报废，女孩下体已被灼伤，目前起火原因不明。From陕西新闻网,False,113,1,我的微播炉,3,1356336027,565,False,True,f,179680.0,426110.0,广东,1323432623.0,71.0,-1.0,,,1
2422,,【主战舰集结青岛 中俄开始黄海演习】22日至27日，中俄在青岛附近黄海海域举行联合军事演习。中方出动三大舰队，官兵共4000多名，包括海军特战队员；俄方则由“航母杀手”领衔。对此次军演，有新华社军事专栏作者作出解读：规模其实不大、演习时机毫无玄机、不针对任何第三方。http://t.cn/zOWMrRQ,True,165,1,享拍微博通,0,1335058463,306,True,True,m,53363.0,9616680.0,广东 广州,1251876750.0,455.0,3.0,,,0
2423,,【蒋勤勤比基尼湿身出镜 展露好身材】近日适逢国庆长假，@蒋勤勤 带儿子老虎及父母亲友出国旅游，大方在微博晒出自己的比基尼照。蒋勤勤身穿一套黑色比基尼，身形姣好，在泳池中露出裸背。她还笑称在微博贴出比基尼湿身照就是为了“臭美”一下。[花心][花心]详情：http://t.cn/zlpCiBO （新娱）,True,311,1,专业版微博,4,1349679437,269,True,True,f,107150.0,18962907.0,北京 海淀区,1251455500.0,2524.0,3.0,,,0
2424,,李娜继去年阻挡科维托娃、A-拉德万斯卡之后，再次将莎娃在澳网后重返世界第一的梦想浇灭。她静候阿扎伦卡与斯蒂文斯的胜者！@Australian_Open,False,473,1,专业版微博,19,1359001316,761,True,True,m,52262.0,880794.0,北京 海淀区,1254212966.0,210.0,3.0,,,0
2425,,【真的！武汉还好！这里的雨真的不大！（有图有真相）】武汉木有事！真的！这点水真是弱爆了啊亲！天天看见暴雨刷屏啊！尼玛楼主大人是个万年水妖，活活被暴雨惊雷了啊    详情： http://t.cn/a9p1Mo,True,157,1,微博 weibo.com,0,1308644404,595,True,True,f,100933.0,4268928.0,北京 东城区,1258034968.0,228.0,3.0,,,0
2426,,【天猫总裁逍遥子的双十一总结】干货！191亿背后~[赞] 值得电商人一读！图文版全文：http://t.cn/zjwgo34,True,40,1,iPad客户端,0,1353159609,199,True,True,m,24944.0,2567452.0,海外 美国,1322449083.0,1164.0,3.0,,,0
2427,,【KHUNTORIA三周年】2010.6.1——2013.6.1 <那些空气中洒满砂糖的日子> 在这个美好的三周年里 依然感恩你们的遇见 制造了世界上最美丽的关于爱情的记忆 时间过去 甜蜜的日子永不褪色 #维尼夫妇三周年# 美丽不变 我们不变[心],False,137,1,微博 weibo.com,59,1370015959,643,False,True,f,3800.0,50379.0,其他,1290751759.0,62.0,-1.0,topic,,0
2428,,来自etsy的手工皂，赏心悦目http://t.cn/h6ytrd,True,119,1,微博 weibo.com,0,1304673660,924,True,True,f,1035.0,3244.0,北京,1274164960.0,41.0,2.0,,,0
2429,,在学校照顾好自己 记得按时吃饭不要挑食 早上别赖床晚上早点睡 早上记得吃早餐 天要下雨去上学的时候记得带雨伞别淋雨 对身体不好 还有记得多喝水对身体好 肠胃不好的少吃辣的少喝冷的 天气变化记得增加衣服 别要美不要命 记得照顾好自己 别让我担心 在学校不开心就去跑步做运动不要哭  还有要记得想我,False,512,0,Android客户端,59,1378223772,151,False,True,m,1149.0,11193.0,香港 其他,1344583211.0,12.0,-1.0,,,0
2430,,#梦想不会老# @华广-话剧社 为你奉上C14六旬宿管杨叔唱响新声海选风采视频！[心]你还在懊恼没有亲眼目睹杨叔风采吗？话剧社与您陪伴杨叔走过他的梦想之路！“杨叔：有你的支持，谢谢” 杨叔，加油！[心][心]你，还记得自己的梦想，自己的坚持吗？ http://t.cn/zlrw2Hg,True,64,1,微博 weibo.com,3,1351574016,734,False,True,m,327.0,1323.0,广东 广州,1286699775.0,234.0,-1.0,topic,,0
2431,,最新通知：國內海關新規定，今年6月1日之後所有進入中國境內的包裹以及任何形式的運輸容器中不能有超過2罐的奶粉，超過的話要如數退回，消息確鑿，中國海關已經通知了各大物流運營商，各位媽媽們趕緊囤貨了！,False,54,1,WeicoPro,0,1368721962,554,True,True,f,565.0,1346.0,香港 九龙城区,1368598944.0,37.0,2.0,,,1
2432,,鉴于郭美美事件严重伤害了红十字会的面子与里子，强烈建议红会共开追诉郭美美及其幕后团队，给世界一个奇迹，还中国一个清白！,False,384,0,Android客户端,0,1309149961,519,True,True,m,22342.0,6190485.0,北京,1258857295.0,1067.0,0.0,,,0
2433,,一大早护士姐姐来告诉我，有位西藏来的活佛也要住院看上了我的病房，认为风水很好，希望我换到另一间窗外是工地的病房去。我答道：＂在我的心目中活佛应该是救人的，怎么能把好东西居为己有呢？＂,False,281,1,iPhone客户端,0,1305858001,398,True,True,m,3497.0,287261.0,北京,1293000473.0,338.0,0.0,,,0
2434,,我曾在四十度的高温下扬言， 我宁可冻死也不愿热成狗 ，直到今天我被冻成狗 ，我才明白太美的承诺因为太年轻。[生病] ,False,105,1,皮皮时光机,190,1384790327,478,True,True,m,71513.0,11216555.0,湖北 武汉,1281455136.0,929.0,0.0,,,0
2435,,【这本轻小说真厉害2014】榜单公开！作品排行：1『我的青春恋爱物语果然有问题』、2『天镜的阿尔德拉民』、3『魔法禁書目録』、4『期待在地下城邂逅有错吗』、5『刀剑神域』、6『打工吧 魔王大人』、7『东京暗鸦』、8『六花之勇者』、9『俺妹』、10『No game No life』。(角色排行如图~,False,64,1,微博 weibo.com,34,1384790308,630,False,True,m,7329.0,452632.0,上海 浦东新区,1291782106.0,400.0,-1.0,,,0
2436,,网友爆料，京基董事长陈华今天在澳门赌博已经输掉了京基100，现正办过户手续。未必是真的，供大家参考，但远离赌博，珍爱生命，永远是对的！,False,93,0,微博 weibo.com,7,1353332532,339,True,True,m,68044.0,1173991.0,广东,1303752513.0,1503.0,0.0,,,1
